CST XY Data Exchange Format V2		

Title    = Farfield Directivity Abs (Phi=0)		
Xlabel   = Theta / deg		
Ylabel   = dBi		

Curvelabel                             = farfield (f=3.9)		
Filename                               = ^Farfield_Cut_farfield (f=3.9)_Phi=0_[1[1.0,0.0]+2[1.0,0.0]+3[1.0,0.0]+4[1.0,0.0]+5[1.0,0.0]+6[1.0,0.0]+7[1.0,0.0]+...]_0.sig		
Npoints                                = 361		
Type                                   = 48		
Subtype                                = 9		
Result type                            = farfield:polar		
View type                              = Polar		
"Parameters                             = {Z0=50}"		
Data/Title                             = Farfield Directivity Abs (Phi=0)		
X/Label                                = Theta		
X/Unit                                 = deg		
Y/Unit                                 = dBi		
Y/Logfactor                            = 10		
Plot/wrapHeuristics                    = 0		
Farfield/Plot/AngularWidthOne|double   = -4,6313517796336		
Farfield/Plot/AngularWidthTwo|double   = 4,6306671405496		
Farfield/Plot/ComplexComponent|string  = Abs		
Farfield/Plot/InfoText|string          = Frequency = 3.9 GHz\r\nMain lobe magnitude =     22.3 dBi\r\nMain lobe direction =   90.0 deg.\r\nAngular width (3 dB) =    9.3 deg.\r\nSide lobe level =   -9.6 dB		
Farfield/Plot/MainLobeDirection|double = 90		
Farfield/Plot/Orientation|double       = -0		
Farfield/Plot/SideLobeRadius|double    = 12,740725978365		
Farfield/Plot/Version|int              = 20101010		
Farfield/Polar/LeftConst|string        = Phi= 0		
Farfield/Polar/Quadrant1Left|double    = 0		
Farfield/Polar/Quadrant1Right|double   = 90		
Farfield/Polar/Quadrant2Left|double    = 90		
Farfield/Polar/Quadrant2Right|double   = 180		
Farfield/Polar/Quadrant3Left|double    = 180		
Farfield/Polar/Quadrant3Right|double   = 90		
Farfield/Polar/Quadrant4Left|double    = 90		
Farfield/Polar/Quadrant4Right|double   = 0		
Farfield/Polar/RightConst|string       = Phi=180		

0		-8,4261254569924
1		-8,0187576298591
2		-7,628263213727
3		-7,2794740592661
4		-6,9889395027699
5		-6,7672012785492
6		-6,6205113686123
7		-6,5522246952953
8		-6,5638883145119
9		-6,6568841507384
10		-6,8308381923324
11		-7,0875623413162
12		-7,4301463164515
13		-7,8639820222873
14		-8,3967225050989
15		-9,0363756005586
16		-9,7849292328617
17		-10,62345750571
18		-11,471816027779
19		-12,141683200289
20		-12,330131432068
21		-11,817206674159
22		-10,71800101837
23		-9,3676098703781
24		-8,0477886499183
25		-6,9147487466127
26		-6,0474930297358
27		-5,4974596628807
28		-5,3209825479935
29		-5,6060725190221
30		-6,5162800252887
31		-8,4051198687439
32		-12,261191781441
33		-22,953373779052
34		-14,495693904146
35		-6,5804968736926
36		-1,9695735274667
37		1,3312964856489
38		3,8939642582497
39		5,9614436715021
40		7,658455021819
41		9,0566872884606
42		10,200060379161
43		11,11615331762
44		11,821863460441
45		12,326358678448
46		12,632405946301
47		12,73635410841
48		12,6282204307
49		12,289553645502
50		11,690159094297
51		10,781527622188
52		9,4834310984363
53		7,6529324261507
54		5,0048737381864
55		0,81966566170153
56		-7,9165673466442
57		-9,9127621002192
58		-0,23745296390243
59		3,911494207597
60		6,3273121887656
61		7,8005556675059
62		8,6132067391606
63		8,8742122296385
64		8,6036278474079
65		7,7471726016634
66		6,144915507597
67		3,4029892085474
68		-1,6915577294659
69		-16,98102620805
70		-3,3231922992136
71		2,9634948236899
72		6,248663305537
73		8,1814656080138
74		9,2189460770344
75		9,5008590558483
76		8,9975662342334
77		7,4799489774795
78		4,2212622352028
79		-4,3021799311337
80		-3,6490755295368
81		6,5466540796505
82		11,45236410328
83		14,688737602033
84		17,037757363708
85		18,802268397281
86		20,13032444544
87		21,104251282344
88		21,772406500884
89		22,163243431588
90		22,291853895982
91		22,163079405602
92		21,772070855042
93		21,103727382334
94		20,129583153631
95		18,801260804508
96		17,036399031857
97		14,686870185468
98		11,449640918641
99		6,5420480525728
100		-3,6625461782584
101		-4,2887173196578
102		4,2253039699674
103		7,4819625439789
104		8,9985346352468
105		9,5010288733648
106		9,2183073695365
107		8,1798009186617
108		6,245401468447
109		2,9570598192933
110		-3,3395983883191
111		-16,929272953418
112		-1,6738261585987
113		3,4137695423376
114		6,1531417004774
115		7,754061988707
116		8,609663840964
117		8,8796049041212
118		8,6180209947344
119		7,8047381960829
120		6,3306481912092
121		3,9134099215845
122		-0,23884393444317
123		-9,9326741276154
124		-7,8954047893537
125		0,83189403871001
126		5,0145663990091
127		7,6613401800649
128		9,490974797112
129		10,788379482456
130		11,696388508868
131		12,29517955889
132		12,633233216163
133		12,740725978365
134		12,636096135368
135		12,32931589203
136		11,824026300078
137		11,11744960652
138		10,200404723613
139		9,0559765646494
140		7,6565605254736
141		5,9581971523202
142		3,8891316553327
143		1,3245245656854
144		-1,9788734848949
145		-6,5933698546304
146		-14,510741477901
147		-22,815623991668
148		-12,245696398411
149		-8,4028175185496
150		-6,5195289343623
151		-5,6129759679219
152		-5,3308528239786
153		-5,5100156427425
154		-6,0626313535171
155		-6,9324613359449
156		-8,0681358966415
157		-9,3907000035538
158		-10,743908293795
159		-11,845700718127
160		-12,360294496847
161		-12,172107946659
162		-11,501323078742
163		-10,65125061813
164		-9,8103419340973
165		-9,0587512212217
166		-8,4154195102116
167		-7,8784458869446
168		-7,4399720075049
169		-7,0925320122972
170		-6,8309307026611
171		-6,6522627347965
172		-6,5548778743275
173		-6,5392887937397
174		-6,6042412243766
175		-6,7483221339155
176		-6,968338136591
177		-7,2582480853897
178		-7,607785893125
179		-8,0007380596416
180		-8,4126187115269
181		-8,811667605201
182		-9,156099037225
183		-9,402212351843
184		-9,5135781903615
185		-9,472615148126
186		-9,2869351678259
187		-8,9858820076685
188		-8,6098288666724
189		-8,1986867158782
190		-7,786713500428
191		-7,3977513929451
192		-7,0477504681475
193		-6,7458280432709
194		-6,4958731395968
195		-6,2977574522905
196		-6,1481241756931
197		-6,0408122451826
198		-5,9676306270506
199		-5,9177992424951
200		-5,8793863855843
201		-5,8399746867948
202		-5,7879743771307
203		-5,7141258472994
204		-5,6128286667056
205		-5,4828589301229
206		-5,3276404226759
207		-5,152549558425
208		-4,96547887391
209		-4,7738024113568
210		-4,5832233088242
211		-4,3968955595804
212		-4,2152051928627
213		-4,0362348357875
214		-3,8567488972859
215		-3,6743801034616
216		-3,4884715867198
217		-3,3023268217971
218		-3,1241401318525
219		-2,9665837193571
220		-2,846151056277
221		-2,7816499585308
222		-2,7926450259394
223		-2,8980413188689
224		-3,114818117538
225		-3,4565600036203
226		-3,9316492740204
227		-4,540270757897
228		-5,2687053656904
229		-6,0829163468756
230		-6,9230663913545
231		-7,7090222616529
232		-8,3688868478979
233		-8,885374341234
234		-9,3233329831421
235		-9,8118515290052
236		-10,506574036523
237		-11,574382372749
238		-13,21830556138
239		-15,756652987029
240		-19,838060561524
241		-26,38817313297
242		-24,913639667823
243		-19,524209048589
244		-16,63792039235
245		-15,28108980108
246		-15,039767299134
247		-15,745786307997
248		-17,024801546992
249		-17,246137133419
250		-14,890010296089
251		-11,78522230654
252		-9,2314204119179
253		-7,4035502931685
254		-6,265468429739
255		-5,8049347968554
256		-6,0856661245661
257		-7,298416496252
258		-9,8545749375794
259		-13,735038095923
260		-11,710196080323
261		-5,9894616771426
262		-1,8034880975801
263		1,2401334998816
264		3,5373450042231
265		5,2982402080399
266		6,6395858158741
267		7,6307329186606
268		8,3140217371418
269		8,7149496448677
270		8,8472205386016
271		8,7152306793684
272		8,3145412222626
273		7,6313958168342
274		6,6402197892682
275		5,2985429386002
276		3,5367685057833
277		1,2376023258328
278		-1,8103779524703
279		-6,0071945097169
280		-11,755955098883
281		-13,751817617231
282		-9,8347378019548
283		-7,2739749884733
284		-6,0603183900205
285		-5,7790334866076
286		-6,2390855892241
287		-7,3771009930118
288		-9,2063703121142
289		-11,766055762421
290		-14,88884017989
291		-17,27386751919
292		-17,047335498084
293		-15,744338487446
294		-15,020013047895
295		-15,247018029955
296		-16,589716081274
297		-19,459455964213
298		-24,855077217566
299		-26,53203924286
300		-19,893835991282
301		-15,771433584474
302		-13,212657170543
303		-11,555389887248
304		-10,477478676568
305		-9,7747849276416
306		-9,2804680494668
307		-8,8394122716232
308		-8,3227965204852
309		-7,6650972345488
310		-6,8822160229365
311		-6,0448575436011
312		-5,2327011669946
313		-4,5057350095508
314		-3,8984235763846
315		-3,4249803775835
316		-3,0856976888914
317		-2,8726203920698
318		-2,7725100882182
319		-2,7686024479605
320		-2,8420013066695
321		-2,9728635249492
322		-3,1417617739422
323		-3,3312610089856
324		-3,5275482403849
325		-3,721295021084
326		-3,9083136931955
327		-4,0887955673202
328		-4,2651198657311
329		-4,4409607033174
330		-4,6189818176867
331		-4,7997193263369
332		-4,9809996889869
333		-5,1580588471269
334		-5,3243291975578
335		-5,4725053235453
336		-5,5975028244428
337		-5,6958668975326
338		-5,7684989046008
339		-5,8204799527427
340		-5,8604826824666
341		-5,8995597243723
342		-5,9497152024772
343		-6,0226152367504
344		-6,1289092767471
345		-6,2767612226989
346		-6,4723824697663
347		-6,7192373230027
348		-7,0176174473325
349		-7,3638692241142
350		-7,7492161835248
351		-8,1581972594822
352		-8,5676316294526
353		-8,9440613646062
354		-9,2483143339039
355		-9,4403488831535
356		-9,4903830393141
357		-9,389560426762
358		-9,1538601209163
359		-8,8183822500225
0		-8,4261254569924
