0		-36,955132185865
1		-34,638788620721
2		-32,670168018393
3		-31,077998351931
4		-29,77976892629
5		-28,701763750742
6		-27,790318823801
7		-27,007464256053
8		-26,326144524614
9		-25,726801486101
10		-25,195095475452
11		-24,720387906267
12		-24,29471249715
13		-23,91206116823
14		-23,567876521802
15		-23,257728560988
16		-22,981237919449
17		-22,734946424772
18		-22,51726531121
19		-22,326928657145
20		-22,162899495162
21		-22,024293937961
22		-21,910317753857
23		-21,820210885912
24		-21,753196135918
25		-21,708428742082
26		-21,684943957187
27		-21,681600071318
28		-21,697014728526
29		-21,729493007421
30		-21,776946775851
31		-21,836806560672
32		-21,905811434376
33		-21,980475645518
34		-22,056033789188
35		-22,127195505069
36		-22,187943714257
37		-22,231665714808
38		-22,2514075523
39		-22,240264053941
40		-22,191887772899
41		-22,101129096955
42		-21,964308658916
43		-21,779989920595
44		-21,548902295255
45		-21,27387455007
46		-20,959467027231
47		-20,611445199563
48		-20,236206473054
49		-19,840258688957
50		-19,429812373777
51		-19,011511629802
52		-18,588062521811
53		-18,164887197379
54		-17,745398636606
55		-17,332335485127
56		-16,927845959952
57		-16,533577109133
58		-16,150760497402
59		-15,780289573033
60		-15,422678895465
61		-15,07852575232
62		-14,747982790409
63		-14,431159650726
64		-14,128066879558
65		-13,838640429372
66		-13,56276109363
67		-13,300269841793
68		-13,050979867058
69		-12,814686016859
70		-12,591172151055
71		-12,38021686666
72		-12,181597939938
73		-11,995095764842
74		-11,820496008746
75		-11,657591659882
76		-11,506151458303
77		-11,366042749143
78		-11,237063709571
79		-11,119048425709
80		-11,01184313302
81		-10,915306619783
82		-10,829310533121
83		-10,75373961107
84		-10,688491858614
85		-10,633478681239
86		-10,588624986245
87		-10,553869259401
88		-10,529163622541
89		-10,514473876149
90		-10,509779506727
91		-10,51506667063
92		-10,530348974516
93		-10,555646641812
94		-10,59099358638
95		-10,636437372109
96		-10,692039159328
97		-10,757873634844
98		-10,834028921131
99		-10,920606458607
100		-11,017720852827
101		-11,125499675735
102		-11,244083206615
103		-11,373624093893
104		-11,514286913217
105		-11,666271858692
106		-11,829709706475
107		-12,004829367865
108		-12,191835065534
109		-12,390937776882
110		-12,602353070734
111		-12,826298312103
112		-13,062989055912
113		-13,312634403282
114		-13,575431035183
115		-13,851555565778
116		-14,141154769377
117		-14,444333129132
118		-14,761137031806
119		-15,091534793789
120		-15,435391556163
121		-15,792524598934
122		-16,162301550028
123		-16,544166334138
124		-16,937177649655
125		-17,340049474229
126		-17,751074169698
127		-18,168038233856
128		-18,588135924249
129		-19,007890240054
130		-19,421823982527
131		-19,827202358271
132		-20,217380440595
133		-20,586196180255
134		-20,927249824936
135		-21,234318071892
136		-21,501871684429
137		-21,725631482725
138		-21,903064862682
139		-22,033716338817
140		-22,119239732634
141		-22,163445935892
142		-22,171529249364
143		-22,149798444712
144		-22,105057246129
145		-22,044119326968
146		-21,973440766487
147		-21,89888319499
148		-21,8255941566
149		-21,758209992739
150		-21,70011932338
151		-21,654496475405
152		-21,623844198154
153		-21,610198455295
154		-21,615213636449
155		-21,640240503027
156		-21,686395751747
157		-21,754623711728
158		-21,845751678042
159		-21,960540980479
160		-22,09973628281
161		-22,264115944072
162		-22,454546652504
163		-22,672046050537
164		-22,917857793133
165		-23,193544533771
166		-23,502518224682
167		-23,845144533349
168		-24,225796679082
169		-24,648974785958
170		-25,120615372211
171		-25,648594511568
172		-26,243436767916
173		-26,919339280608
174		-27,695689863728
175		-28,59936861217
176		-29,668265852089
177		-30,956441774721
178		-32,539920687127
179		-34,511189293836
180		-36,88186459154
181		-38,964461001907
182		-38,552909483561
183		-35,723819104855
184		-32,663242868951
185		-30,009769504538
186		-27,747951505865
187		-25,786725466855
188		-24,052072444479
189		-22,491498086316
190		-21,068165892389
191		-19,755794642824
192		-18,535205645823
193		-17,392081149259
194		-16,315502248355
195		-15,296848567641
196		-14,329608340187
197		-13,408292059533
198		-12,528483367658
199		-11,686525874858
200		-10,879353960117
201		-10,104367191723
202		-9,359335847136
203		-8,642328937937
204		-7,9516587432752
205		-7,2858376045256
206		-6,6435439314769
207		-6,023595202748
208		-5,4249263296863
209		-4,8465721715674
210		-4,2876532920724
211		-3,7473642674906
212		-3,2249467852015
213		-2,7197425947556
214		-2,2311059985706
215		-1,7584457823587
216		-1,301209737965
217		-0,85888058294734
218		-0,43097245771016
219		-0,017027904436078
220		0,38338474966572
221		0,77082347132774
222		1,1454064305206
223		1,5076249413165
224		1,8578287229642
225		2,1963507944438
226		2,5235086902113
227		2,8396055411558
228		3,1449310379104
229		3,4397622910298
230		3,7243646003796
231		3,9989992956253
232		4,2639006034589
233		4,5193048707415
234		4,7654362550998
235		5,0025099119815
236		5,2307323877653
237		5,4503019739379
238		5,6614090260043
239		5,8642362504466
240		6,0589939938568
241		6,2457905460934
242		6,4248134652867
243		6,5962175041528
244		6,7601508808564
245		6,9167554323329
246		7,0661667541761
247		7,2085143284805
248		7,3439216409295
249		7,4725062883283
250		7,5943800776912
251		7,7096491179119
252		7,818413904971
253		7,9207694015729
254		8,0168051120527
255		8,1066051533545
256		8,1902277232463
257		8,26778400033
258		8,3393234740321
259		8,4049089830835
260		8,4645981844563
261		8,5184435925643
262		8,5664926157893
263		8,6087875903352
264		8,645365811403
265		8,6762595616685
266		8,701496137029
267		8,7210978695809
268		8,735082147789
269		8,743461433829
270		8,7462432781119
271		8,7434258984423
272		8,7350111731852
273		8,7209916658401
274		8,7013550192993
275		8,6760839505575
276		8,6451562335071
277		8,6085446789196
278		8,5662171116353
279		8,518136345003
280		8,464260152613
281		8,4045412373577
282		8,3389271978446
283		8,2673604921691
284		8,1897783990513
285		8,1061315483511
286		8,0163088904801
287		7,9202523501113
288		7,8178779416134
289		7,7090962966937
290		7,5938125940578
291		7,4719264852051
292		7,3433320155675
293		7,2079175401552
294		7,0655656328274
295		6,9161529882413
296		6,7595503154618
297		6,5956222221345
298		6,4242270880358
299		6,2452169267264
300		6,0584372339358
301		5,8637006751281
302		5,660899342964
303		5,4498231483526
304		5,2302897214926
305		5,0021090720656
306		4,7650833055619
307		4,5190063080588
308		4,263663396195
309		3,9988309287453
310		3,7242730294572
311		3,4397562648124
312		3,1450199085453
313		2,8397994142974
314		2,5238185039643
315		2,1967884084384
316		1,8584070190532
317		1,5083579376345
318		1,1463094109457
319		0,77191313274386
320		0,38467945328925
321		-0,015508188293336
322		-0,42920568671724
323		-0,85684246950072
324		-1,2988734584123
325		-1,7557816410241
326		-2,2280810383218
327		-2,716320144068
328		-3,2210859294369
329		-3,7430193040898
330		-4,2827727824047
331		-4,8410982904112
332		-5,4187937704721
333		-6,0167299517003
334		-6,6358617936043
335		-7,2772424194788
336		-7,9420402101055
337		-8,6315599417736
338		-9,3472691446932
339		-10,090831261709
340		-10,864147751922
341		-11,669412083242
342		-12,509179704777
343		-13,386459759731
344		-14,304836769426
345		-15,268634236158
346		-16,283219149267
347		-17,354939998097
348		-18,492192276103
349		-19,705578478787
350		-21,008957238912
351		-22,420817689395
352		-23,966363920875
353		-25,680675316682
354		-27,61325348795
355		-29,83289439365
356		-32,422282515864
357		-35,39342950483
358		-38,188342561935
359		-38,828384514183
0		-36,955132185865
